year,player_id,player_name,team,sold_price,sold_price_in_cr,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas,base_price_in_cr,base_price,auction_result,id_source
2012,39024,Azhar Mahmood,Kings XI Punjab,9792800.0,0.97928,,,,,,,,0.48964,4896400.0,sold,from auction file
2012,321777,David Miller,Kings XI Punjab,4896400.0,0.48964,,,,,,,,,,sold,from auction file
2012,391128,Harmeet Singh,Kings XI Punjab,,,,,,,,,,,,sold,from auction file
2012,270484,James Faulkner,Kings XI Punjab,9303160.0,0.930316,,,,,,,,0.48964,4896400.0,sold,from auction file
2012,33870,R Sathish,Kings XI Punjab,,,,,,,,,,,,sold,from auction file
2012,32391,Ramesh Powar,Kings XI Punjab,7834240.0,0.783424,,,,,,,,0.48964,4896400.0,sold,from auction file
2012,37737,Brendon McCullum,Kolkata Knight Riders,44067600.0,4.40676,,,,,,,,1.95856,19585600.0,sold,from auction file
2012,393279,Marchant de Lange,Kolkata Knight Riders,2448200.0,0.24482,,,,,,,,0.24482,2448200.0,sold,from auction file
2012,230558,Sunil Narine,Kolkata Knight Riders,34274800.0,3.42748,,,,,,,,0.24482,2448200.0,sold,from auction file
2012,30045,Dinesh Karthik,Mumbai Indians,,,,,,,,,,,,sold,from auction file
2012,45224,Herschelle Gibbs,Mumbai Indians,2448200.0,0.24482,,,,,,,,0.24482,2448200.0,sold,from auction file
2012,6033,Mitchell Johnson,Mumbai Indians,14689200.0,1.46892,,,,,,,,1.46892,14689200.0,sold,from auction file
2012,32130,Pragyan Ojha,Mumbai Indians,,,,,,,,,,,,sold,from auction file
2012,35280,RP Singh,Mumbai Indians,29378400.0,2.93784,,,,,,,,0.97928,9792800.0,sold,from auction file
2012,46750,Robin Peterson,Mumbai Indians,4896400.0,0.48964,,,,,,,,0.48964,4896400.0,sold,from auction file
2012,233514,Thisara Perera,Mumbai Indians,31826600.0,3.18266,,,,,,,,0.24482,2448200.0,sold,from auction file
2012,28779,Sourav Ganguly,Pune Warriors,19585600.0,1.95856,,,,,,,,,,sold,from auction file
2012,5674,Brad Hodge,Rajasthan Royals,23257900.0,2.32579,,,,,,,,0.97928,9792800.0,sold,from auction file
2012,5681,Brad Hogg,Rajasthan Royals,8813520.0,0.881352,,,,,,,,0.48964,4896400.0,sold,from auction file
2012,300628,Dinesh Chandimal,Rajasthan Royals,2448200.0,0.24482,,,,,,,,0.24482,2448200.0,sold,from auction file
2012,371814,Kevon Cooper,Rajasthan Royals,2448200.0,0.24482,,,,,,,,0.24482,2448200.0,sold,from auction file
2012,34274,Sreesanth,Rajasthan Royals,19585600.0,1.95856,,,,,,,,1.95856,19585600.0,sold,from auction file
2012,6553,Andrew McDonald,Royal Challengers Bangalore,,,,,,,,,,,,sold,from auction file
2012,51880,Chris Gayle,Royal Challengers Bangalore,26930200.0,2.69302,,,,,,,,,,sold,from auction file
2012,49636,Muttiah Muralitharan,Royal Challengers Bangalore,10772080.0,1.077208,,,,,,,,0.97928,9792800.0,sold,from auction file
2012,35731,Vinay Kumar,Royal Challengers Bangalore,48964000.0,4.8964,,,,,,,,0.48964,4896400.0,sold,from auction file
2013,574178,Akila Dananjaya,Chennai Super Kings,1066476.0,0.1066476,,,,,,,,,,sold,from auction file
2013,315623,Ben Laughlin,Chennai Super Kings,1066476.0,0.1066476,,,,,,,,,,sold,from auction file
2013,439952,Chris Morris,Chennai Super Kings,33327375.0,3.3327375,,,,,,,,,,sold,from auction file
2013,6981,Dirk Nannes,Chennai Super Kings,31994280.0,3.199428,,,,,,,,,,sold,from auction file
2013,391485,Jason Holder,Chennai Super Kings,1066476.0,0.1066476,,,,,,,,,,sold,from auction file
2013,49700,Jeevan Mendis,Delhi Daredevils,2666190.0,0.266619,,,,,,,,,,sold,from auction file
2013,38373,Jesse Ryder,Delhi Daredevils,13864188.0,1.3864188,,,,,,,,,,sold,from auction file
2013,44149,Johan Botha,Delhi Daredevils,23995710.0,2.399571,,,,,,,,,,sold,from auction file
2013,232284,Luke Pomersbach,Kings XI Punjab,15997140.0,1.599714,,,,,,,,,,sold,from auction file
2013,317293,Manpreet Gony,Kings XI Punjab,26661900.0,2.66619,,,,,,,,,,sold,from auction file
2013,46393,Ryan McLaren,Kolkata Knight Riders,2666190.0,0.266619,,,,,,,,,,sold,from auction file
2013,273439,Sachithra Senanayake,Kolkata Knight Riders,33327375.0,3.3327375,,,,,,,,,,sold,from auction file
2013,325026,Glenn Maxwell,Mumbai Indians,53323800.0,5.33238,,,,,,,,,,sold,from auction file
2013,38062,Jacob Oram,Mumbai Indians,2666190.0,0.266619,,,,,,,,,,sold,from auction file
2013,261354,Nathan Coulter-Nile,Mumbai Indians,23995710.0,2.399571,,,,,,,,,,sold,from auction file
2013,272364,Phillip Hughes,Mumbai Indians,5332380.0,0.533238,,,,,,,,,,sold,from auction file
2013,7133,Ricky Ponting,Mumbai Indians,21329520.0,2.132952,,,,,,,,,,sold,from auction file
2013,32091,Abhishek Nayar,Pune Warriors,35993565.0,3.5993565,,,,,,,,,,sold,from auction file
2013,268739,Ajantha Mendis,Pune Warriors,38659755.0,3.8659755,,,,,,,,,,sold,from auction file
2013,272262,Kane Richardson,Pune Warriors,37326660.0,3.732666,,,,,,,,,,sold,from auction file
2013,4578,Michael Clarke,Pune Warriors,21329520.0,2.132952,,,,,,,,,,sold,from auction file
2013,51782,Fidel Edwards,Rajasthan Royals,11197998.0,1.1197998,,,,,,,,,,sold,from auction file
2013,270484,James Faulkner,Rajasthan Royals,21329520.0,2.132952,,,,,,,,,,sold,from auction file
2013,300631,Kushal Perera,Rajasthan Royals,1066476.0,0.1066476,,,,,,,,,,sold,from auction file
2013,330408,Christopher Barnwell,Royal Challengers Bangalore,2666190.0,0.266619,,,,,,,,,,sold,from auction file
2013,4864,Dan Christian,Royal Challengers Bangalore,5332380.0,0.533238,,,,,,,,,,sold,from auction file
2013,390484,Jaydev Unadkat,Royal Challengers Bangalore,27994995.0,2.7994995,,,,,,,,,,sold,from auction file
2013,5961,Moises Henriques,Royal Challengers Bangalore,15997140.0,1.599714,,,,,,,,,,sold,from auction file
2013,32973,Pankaj Singh,Royal Challengers Bangalore,7998570.0,0.799857,,,,,,,,,,sold,from auction file
2013,35280,RP Singh,Royal Challengers Bangalore,21329520.0,2.132952,,,,,,,,,,sold,from auction file
2013,52912,Ravi Rampaul,Royal Challengers Bangalore,15463902.0,1.5463902,,,,,,,,,,sold,from auction file
2013,6903,Clint McKay,Sunrisers Hyderabad,5332380.0,0.533238,,,,,,,,,,sold,from auction file
2013,53115,Darren Sammy,Sunrisers Hyderabad,22662615.0,2.2662615,,,,,,,,,,sold,from auction file
2013,37749,Nathan McCullum,Sunrisers Hyderabad,5332380.0,0.533238,,,,,,,,,,sold,from auction file
2013,379143,Quinton de Kock,Sunrisers Hyderabad,1066476.0,0.1066476,,,,,,,,,,sold,from auction file
2013,317784,Sudeep Tyagi,Sunrisers Hyderabad,5332380.0,0.533238,,,,,,,,,,sold,from auction file
2013,233514,Thisara Perera,Sunrisers Hyderabad,35993565.0,3.5993565,,,,,,,,,,sold,from auction file
2014,31820,A Nehra,Chennai Super Kings,20000000.0,2.0,,,,,,,,,,sold,from auction file
2014,477071,B Aparajith,Chennai Super Kings,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,37737,BB McCullum,Chennai Super Kings,32500000.0,3.25,,,,,,,,,,sold,from auction file
2014,5941,BW Hilfenhaus,Chennai Super Kings,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,51439,DJ Bravo,Chennai Super Kings,,,,,,,,,,,,sold,from auction file
2014,53118,DR Smith,Chennai Super Kings,45000000.0,4.5,,,,,,,,,,sold,from auction file
2014,44828,F du Plessis,Chennai Super Kings,47500000.0,4.75,,,,,,,,,,sold,from auction file
2014,447439,IC Pandey,Chennai Super Kings,15000000.0,1.5,,,,,,,,,,sold,from auction file
2014,228622,JW Hastings,Chennai Super Kings,5000000.0,0.5,,,,,,,,,,sold,from auction file
2014,31001,M Manhas,Chennai Super Kings,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,506612,MJ Henry,Chennai Super Kings,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,537119,MM Sharma,Chennai Super Kings,20000000.0,2.0,,,,,,,,,,sold,from auction file
2014,28081,MS Dhoni,Chennai Super Kings,,,,,,,,,,,,sold,from auction file
2014,530773,P Negi,Chennai Super Kings,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,26421,R Ashwin,Chennai Super Kings,,,,,,,,,,,,sold,from auction file
2014,234675,RA Jadeja,Chennai Super Kings,,,,,,,,,,,,sold,from auction file
2014,424219,RG More,Chennai Super Kings,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,51433,S Badree,Chennai Super Kings,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,33335,SK Raina,Chennai Super Kings,,,,,,,,,,,,sold,from auction file
2014,477021,V Shankar,Chennai Super Kings,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,478881,HS Sharath,Delhi Daredevils,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,447587,J Yadav,Delhi Daredevils,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,390484,JD Unadkat,Delhi Daredevils,28000000.0,2.8,,,,,,,,,,sold,from auction file
2014,355269,JDS Neesham,Delhi Daredevils,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,44932,JP Duminy,Delhi Daredevils,22000000.0,2.2,,,,,,,,,,sold,from auction file
2014,30045,KD Karthik,Delhi Daredevils,125000000.0,12.5,,,,,,,,,,sold,from auction file
2014,290716,KM Jadhav,Delhi Daredevils,20000000.0,2.0,,,,,,,,,,sold,from auction file
2014,19296,KP Pietersen,Delhi Daredevils,90000000.0,9.0,,,,,,,,,,sold,from auction file
2014,34019,LR Shukla,Delhi Daredevils,15000000.0,1.5,,,,,,,,,,sold,from auction file
2014,38699,LRPL Taylor,Delhi Daredevils,20000000.0,2.0,,,,,,,,,,sold,from auction file
2014,237095,M Vijay,Delhi Daredevils,50000000.0,5.0,,,,,,,,,,sold,from auction file
2014,398438,MA Agarwal,Delhi Daredevils,16000000.0,1.6,,,,,,,,,,sold,from auction file
2014,35565,MK Tiwary,Delhi Daredevils,28000000.0,2.8,,,,,,,,,,sold,from auction file
2014,451947,Milind Kumar,Delhi Daredevils,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,481896,Mohammed Shami,Delhi Daredevils,42500000.0,4.25,,,,,,,,,,sold,from auction file
2014,261354,NM Coulter-Nile,Delhi Daredevils,42500000.0,4.25,,,,,,,,,,sold,from auction file
2014,379143,Q de Kock,Delhi Daredevils,35000000.0,3.5,,,,,,,,,,sold,from auction file
2014,272994,R Sharma,Delhi Daredevils,19000000.0,1.9,,,,,,,,,,sold,from auction file
2014,390547,R Shukla,Delhi Daredevils,4000000.0,0.4,,,,,,,,,,sold,from auction file
2014,326017,S Kaul,Delhi Daredevils,4500000.0,0.45,,,,,,,,,,sold,from auction file
2014,31872,S Nadeem,Delhi Daredevils,8500000.0,0.85,,,,,,,,,,sold,from auction file
2014,35390,SS Tiwary,Delhi Daredevils,7000000.0,0.7,,,,,,,,,,sold,from auction file
2014,265564,WD Parnell,Delhi Daredevils,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,554691,AR Patel,Kings XI Punjab,7500000.0,0.75,,,,,,,,,,sold,from auction file
2014,376324,Anureet Singh,Kings XI Punjab,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,379927,BE Hendricks,Kings XI Punjab,18000000.0,1.8,,,,,,,,,,sold,from auction file
2014,32540,CA Pujara,Kings XI Punjab,19000000.0,1.9,,,,,,,,,,sold,from auction file
2014,321777,DA Miller,Kings XI Punjab,,,,,,,,,,,,sold,from auction file
2014,4451,GJ Bailey,Kings XI Punjab,32500000.0,3.25,,,,,,,,,,sold,from auction file
2014,325026,GJ Maxwell,Kings XI Punjab,60000000.0,6.0,,,,,,,,,,sold,from auction file
2014,537124,Gurkeerat Singh,Kings XI Punjab,13000000.0,1.3,,,,,,,,,,sold,from auction file
2014,322535,Karanveer Singh,Kings XI Punjab,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,26829,L Balaji,Kings XI Punjab,18000000.0,1.8,,,,,,,,,,sold,from auction file
2014,30049,M Kartik,Kings XI Punjab,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,532856,M Vohra,Kings XI Punjab,,,,,,,,,,,,sold,from auction file
2014,6033,MG Johnson,Kings XI Punjab,65000000.0,6.5,,,,,,,,,,sold,from auction file
2014,398506,Mandeep Singh,Kings XI Punjab,8000000.0,0.8,,,,,,,,,,sold,from auction file
2014,233514,NLTC Perera,Kings XI Punjab,16000000.0,1.6,,,,,,,,,,sold,from auction file
2014,323131,P Awana,Kings XI Punjab,6500000.0,0.65,,,,,,,,,,sold,from auction file
2014,290727,R Dhawan,Kings XI Punjab,30000000.0,3.0,,,,,,,,,,sold,from auction file
2014,6683,SE Marsh,Kings XI Punjab,22000000.0,2.2,,,,,,,,,,sold,from auction file
2014,475281,SN Thakur,Kings XI Punjab,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,438362,Sandeep Sharma (1),Kings XI Punjab,8500000.0,0.85,,,,,,,,,,sold,from auction file
2014,717201,Shivam Sharma,Kings XI Punjab,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,35263,V Sehwag,Kings XI Punjab,32000000.0,3.2,,,,,,,,,,sold,from auction file
2014,279810,WP Saha,Kings XI Punjab,22000000.0,2.2,,,,,,,,,,sold,from auction file
2014,276298,AD Russell,Kolkata Knight Riders,6000000.0,0.6,,,,,,,,,,sold,from auction file
2014,326637,CA Lynn,Kolkata Knight Riders,13000000.0,1.3,,,,,,,,,,sold,from auction file
2014,328163,DB Das,Kolkata Knight Riders,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,28763,G Gambhir,Kolkata Knight Riders,,,,,,,,,,,,sold,from auction file
2014,45789,JH Kallis,Kolkata Knight Riders,55000000.0,5.5,,,,,,,,,,sold,from auction file
2014,559235,Kuldeep Yadav,Kolkata Knight Riders,4000000.0,0.4,,,,,,,,,,sold,from auction file
2014,46538,M Morkel,Kolkata Knight Riders,28000000.0,2.8,,,,,,,,,,sold,from auction file
2014,290630,MK Pandey,Kolkata Knight Riders,17000000.0,1.7,,,,,,,,,,sold,from auction file
2014,27280,MS Bisla,Kolkata Knight Riders,6000000.0,0.6,,,,,,,,,,sold,from auction file
2014,489889,PJ Cummins,Kolkata Knight Riders,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,32966,PP Chawla,Kolkata Knight Riders,42500000.0,4.25,,,,,,,,,,sold,from auction file
2014,35731,R Vinay Kumar,Kolkata Knight Riders,28000000.0,2.8,,,,,,,,,,sold,from auction file
2014,47660,RN ten Doeschate,Kolkata Knight Riders,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,35582,RV Uthappa,Kolkata Knight Riders,50000000.0,5.0,,,,,,,,,,sold,from auction file
2014,446507,SA Yadav,Kolkata Knight Riders,7000000.0,0.7,,,,,,,,,,sold,from auction file
2014,230558,SP Narine,Kolkata Knight Riders,,,,,,,,,,,,sold,from auction file
2014,433356,SS Mondal,Kolkata Knight Riders,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,56143,Shakib Al Hasan,Kolkata Knight Riders,28000000.0,2.8,,,,,,,,,,sold,from auction file
2014,376116,UT Yadav,Kolkata Knight Riders,26000000.0,2.6,,,,,,,,,,sold,from auction file
2014,528967,V Pratap Singh,Kolkata Knight Riders,4000000.0,0.4,,,,,,,,,,sold,from auction file
2014,32498,YK Pathan,Kolkata Knight Riders,32500000.0,3.25,,,,,,,,,,sold,from auction file
2014,333904,AP Tare,Mumbai Indians,16000000.0,1.6,,,,,,,,,,sold,from auction file
2014,33141,AT Rayudu,Mumbai Indians,,,,,,,,,,,,sold,from auction file
2014,505773,AV Wankhade,Mumbai Indians,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,388678,BR Dunk,Mumbai Indians,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,277662,CJ Anderson,Mumbai Indians,45000000.0,4.5,,,,,,,,,,sold,from auction file
2014,302208,CM Gautam,Mumbai Indians,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,29264,Harbhajan Singh,Mumbai Indians,,,,,,,,,,,,sold,from auction file
2014,625383,JJ Bumrah,Mumbai Indians,12000000.0,1.2,,,,,,,,,,sold,from auction file
2014,288284,JR Hazlewood,Mumbai Indians,5000000.0,0.5,,,,,,,,,,sold,from auction file
2014,237199,Jalaj S Saxena,Mumbai Indians,9000000.0,0.9,,,,,,,,,,sold,from auction file
2014,314622,K Santokie,Mumbai Indians,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,230559,KA Pollard,Mumbai Indians,,,,,,,,,,,,sold,from auction file
2014,393279,M de Lange,Mumbai Indians,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,5939,MEK Hussey,Mumbai Indians,50000000.0,5.0,,,,,,,,,,sold,from auction file
2014,431213,P Suyal,Mumbai Indians,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,32130,PP Ojha,Mumbai Indians,32500000.0,3.25,,,,,,,,,,sold,from auction file
2014,34102,RG Sharma,Mumbai Indians,,,,,,,,,,,,sold,from auction file
2014,344580,S Gopal,Mumbai Indians,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,31756,SH Marathe,Mumbai Indians,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,49758,SL Malinga,Mumbai Indians,,,,,,,,,,,,sold,from auction file
2014,30102,Z Khan,Mumbai Indians,26000000.0,2.6,,,,,,,,,,sold,from auction file
2014,604534,AK Bains,Rajasthan Royals,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,32091,AM Nayar,Rajasthan Royals,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,277916,AM Rahane,Rajasthan Royals,,,,,,,,,,,,sold,from auction file
2014,604550,Amit Mishra,Rajasthan Royals,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,422992,Ankit Sharma,Rajasthan Royals,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,230371,BCJ Cutting,Rajasthan Royals,8000000.0,0.8,,,,,,,,,,sold,from auction file
2014,5674,BJ Hodge,Rajasthan Royals,24000000.0,2.4,,,,,,,,,,sold,from auction file
2014,36071,DH Yagnik,Rajasthan Royals,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,497121,DJ Hooda,Rajasthan Royals,4000000.0,0.4,,,,,,,,,,sold,from auction file
2014,277955,DS Kulkarni,Rajasthan Royals,11000000.0,1.1,,,,,,,,,,sold,from auction file
2014,262323,I Abdullah,Rajasthan Royals,6500000.0,0.65,,,,,,,,,,sold,from auction file
2014,270484,JP Faulkner,Rajasthan Royals,,,,,,,,,,,,sold,from auction file
2014,371814,KK Cooper,Rajasthan Royals,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,398439,KK Nair,Rajasthan Royals,7500000.0,0.75,,,,,,,,,,sold,from auction file
2014,272262,KW Richardson,Rajasthan Royals,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,587152,PV Tambe,Rajasthan Royals,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,26907,R Bhatia,Rajasthan Royals,17000000.0,1.7,,,,,,,,,,sold,from auction file
2014,423838,R Tewatia,Rajasthan Royals,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,267192,SPD Smith,Rajasthan Royals,40000000.0,4.0,,,,,,,,,,sold,from auction file
2014,8180,SR Watson,Rajasthan Royals,,,,,,,,,,,,sold,from auction file
2014,27223,STR Binny,Rajasthan Royals,,,,,,,,,,,,sold,from auction file
2014,425943,SV Samson,Rajasthan Royals,,,,,,,,,,,,sold,from auction file
2014,232364,TG Southee,Rajasthan Royals,12000000.0,1.2,,,,,,,,,,sold,from auction file
2014,446499,UBT Chand,Rajasthan Royals,6500000.0,0.65,,,,,,,,,,sold,from auction file
2014,31738,VS Malik,Rajasthan Royals,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,227712,AB Dinda,Royal Challengers Bangalore,15000000.0,1.5,,,,,,,,,,sold,from auction file
2014,44936,AB de Villiers,Royal Challengers Bangalore,,,,,,,,,,,,sold,from auction file
2014,228430,AN Ahmed,Royal Challengers Bangalore,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,51880,CH Gayle,Royal Challengers Bangalore,,,,,,,,,,,,sold,from auction file
2014,390481,HV Patel,Royal Challengers Bangalore,4000000.0,0.4,,,,,,,,,,sold,from auction file
2014,46248,JA Morkel,Royal Challengers Bangalore,24000000.0,2.4,,,,,,,,,,sold,from auction file
2014,49636,M Muralitharan,Royal Challengers Bangalore,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,311592,MA Starc,Royal Challengers Bangalore,50000000.0,5.0,,,,,,,,,,sold,from auction file
2014,333780,NJ Maddinson,Royal Challengers Bangalore,5000000.0,0.5,,,,,,,,,,sold,from auction file
2014,32242,PA Patel,Royal Challengers Bangalore,14000000.0,1.4,,,,,,,,,,sold,from auction file
2014,52912,R Rampaul,Royal Challengers Bangalore,9000000.0,0.9,,,,,,,,,,sold,from auction file
2014,33757,S Rana,Royal Challengers Bangalore,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,592735,S Sandeep Warrier,Royal Challengers Bangalore,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,29655,SB Jakati,Royal Challengers Bangalore,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,24790,T Mishra,Royal Challengers Bangalore,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,253802,V Kohli,Royal Challengers Bangalore,,,,,,,,,,,,sold,from auction file
2014,554699,VH Zol,Royal Challengers Bangalore,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,360911,VR Aaron,Royal Challengers Bangalore,20000000.0,2.0,,,,,,,,,,sold,from auction file
2014,430246,YS Chahal,Royal Challengers Bangalore,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,35357,YV Takawale,Royal Challengers Bangalore,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,36084,Yuvraj Singh,Royal Challengers Bangalore,140000000.0,14.0,,,,,,,,,,sold,from auction file
2014,389605,A Ashish Reddy,Sunrisers Hyderabad,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,31107,A Mishra,Sunrisers Hyderabad,47500000.0,4.75,,,,,,,,,,sold,from auction file
2014,324444,AG Paunikar,Sunrisers Hyderabad,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,5334,AJ Finch,Sunrisers Hyderabad,40000000.0,4.0,,,,,,,,,,sold,from auction file
2014,326016,B Kumar,Sunrisers Hyderabad,42500000.0,4.25,,,,,,,,,,sold,from auction file
2014,55814,BRM Taylor,Sunrisers Hyderabad,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,604616,CV Milind,Sunrisers Hyderabad,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,219889,DA Warner,Sunrisers Hyderabad,55000000.0,5.5,,,,,,,,,,sold,from auction file
2014,53115,DJG Sammy,Sunrisers Hyderabad,35000000.0,3.5,,,,,,,,,,sold,from auction file
2014,47492,DW Steyn,Sunrisers Hyderabad,,,,,,,,,,,,sold,from auction file
2014,236779,I Sharma,Sunrisers Hyderabad,26000000.0,2.6,,,,,,,,,,sold,from auction file
2014,32685,IK Pathan,Sunrisers Hyderabad,24000000.0,2.4,,,,,,,,,,sold,from auction file
2014,391485,JO Holder,Sunrisers Hyderabad,7500000.0,0.75,,,,,,,,,,sold,from auction file
2014,422108,KL Rahul,Sunrisers Hyderabad,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,30288,KV Sharma,Sunrisers Hyderabad,37500000.0,3.75,,,,,,,,,,sold,from auction file
2014,5961,MC Henriques,Sunrisers Hyderabad,10000000.0,1.0,,,,,,,,,,sold,from auction file
2014,390480,MC Juneja,Sunrisers Hyderabad,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,32102,NV Ojha,Sunrisers Hyderabad,5000000.0,0.5,,,,,,,,,,sold,from auction file
2014,279562,P Parameswaran,Sunrisers Hyderabad,3000000.0,0.3,,,,,,,,,,sold,from auction file
2014,378496,Parvez Rasool,Sunrisers Hyderabad,9500000.0,0.95,,,,,,,,,,sold,from auction file
2014,642531,RK Bhui,Sunrisers Hyderabad,1000000.0,0.1,,,,,,,,,,sold,from auction file
2014,26798,S Anirudha,Sunrisers Hyderabad,2000000.0,0.2,,,,,,,,,,sold,from auction file
2014,28235,S Dhawan,Sunrisers Hyderabad,,,,,,,,,,,,sold,from auction file
2014,35805,Y Venugopal Rao,Sunrisers Hyderabad,5500000.0,0.55,,,,,,,,,,sold,from auction file
